"REVIEW_ID","ITEM_ID","LABEL","Category"
"NDC-SOLES","pubmed-23624058",0,"Train"
"NDC-SOLES","pubmed-23649988",0,"Train"
"NDC-SOLES","pubmed-23656528",0,"Train"
"NDC-SOLES","pubmed-23683874",0,"Train"
"NDC-SOLES","pubmed-23692689",0,"Test"
"NDC-SOLES","pubmed-23707736",0,"Train"
"NDC-SOLES","pubmed-23707903",0,"Train"
"NDC-SOLES","pubmed-23708654",0,"Train"
"NDC-SOLES","pubmed-23759119",0,"Train"
"NDC-SOLES","pubmed-23762501",0,"Test"
"NDC-SOLES","pubmed-23769173",0,"Train"
"NDC-SOLES","pubmed-23800157",0,"Test"
"NDC-SOLES","pubmed-23824559",0,"Train"
"NDC-SOLES","pubmed-23825654",0,"Train"
"NDC-SOLES","pubmed-23850245",0,"Train"
"NDC-SOLES","pubmed-23867009",0,"Train"
"NDC-SOLES","pubmed-23867821",0,"Train"
"NDC-SOLES","pubmed-23896513",0,"Train"
"NDC-SOLES","pubmed-23917518",0,"Train"
"NDC-SOLES","pubmed-23941202",1,"Train"
"NDC-SOLES","pubmed-23949207",0,"Train"
"NDC-SOLES","pubmed-23968838",1,"Train"
"NDC-SOLES","pubmed-23973221",0,"Train"
"NDC-SOLES","pubmed-23973607",0,"Train"
"NDC-SOLES","pubmed-23978468",0,"Test"
"NDC-SOLES","pubmed-23983092",0,"Train"
"NDC-SOLES","pubmed-23990902",0,"Train"
"NDC-SOLES","pubmed-24001591",0,"Train"
"NDC-SOLES","pubmed-24012418",0,"Train"
"NDC-SOLES","pubmed-24036472",0,"Train"
"NDC-SOLES","pubmed-24038377",0,"Train"
"NDC-SOLES","pubmed-24076348",0,"Train"
"NDC-SOLES","pubmed-24095879",0,"Train"
"NDC-SOLES","pubmed-24101472",0,"Train"
"NDC-SOLES","pubmed-24102621",0,"Train"
"NDC-SOLES","pubmed-24107461",0,"Test"
"NDC-SOLES","pubmed-24117347",0,"Test"
"NDC-SOLES","pubmed-24126255",0,"Train"
"NDC-SOLES","pubmed-24129198",0,"Train"
"NDC-SOLES","pubmed-24140242",0,"Train"
"NDC-SOLES","pubmed-24146019",0,"Train"
"NDC-SOLES","pubmed-24163395",0,"Train"
"NDC-SOLES","pubmed-24205314",0,"Train"
"NDC-SOLES","pubmed-24211452",1,"Train"
"NDC-SOLES","pubmed-24258210",0,"Train"
"NDC-SOLES","pubmed-24259590",0,"Train"
"NDC-SOLES","pubmed-24266544",0,"Train"
"NDC-SOLES","pubmed-24269780",0,"Test"
"NDC-SOLES","pubmed-24278749",0,"Test"
"NDC-SOLES","pubmed-24305720",0,"Train"
"NDC-SOLES","pubmed-24312033",1,"Train"
"NDC-SOLES","pubmed-24312227",1,"Train"
"NDC-SOLES","pubmed-24322661",0,"Test"
"NDC-SOLES","pubmed-24338564",0,"Train"
"NDC-SOLES","pubmed-24361846",0,"Train"
"NDC-SOLES","pubmed-24368132",0,"Test"
"NDC-SOLES","pubmed-24374484",0,"Train"
"NDC-SOLES","pubmed-24379110",0,"Train"
"NDC-SOLES","pubmed-24390566",0,"Train"
"NDC-SOLES","pubmed-24406746",0,"Train"
"NDC-SOLES","pubmed-24413569",1,"Test"
"NDC-SOLES","pubmed-24440430",0,"Train"
"NDC-SOLES","pubmed-24441871",0,"Test"
"NDC-SOLES","pubmed-24444667",0,"Train"
"NDC-SOLES","pubmed-24505399",0,"Test"
"NDC-SOLES","pubmed-24516629",0,"Train"
"NDC-SOLES","pubmed-24553919",0,"Train"
"NDC-SOLES","pubmed-24563821",1,"Test"
"NDC-SOLES","pubmed-24598713",1,"Train"
"NDC-SOLES","pubmed-24607885",0,"Test"
"NDC-SOLES","pubmed-24610700",0,"Train"
"NDC-SOLES","pubmed-24639487",1,"Train"
"NDC-SOLES","pubmed-24659129",0,"Train"
"NDC-SOLES","pubmed-24700193",0,"Train"
"NDC-SOLES","pubmed-24709680",0,"Train"
"NDC-SOLES","pubmed-24736721",0,"Train"
"NDC-SOLES","pubmed-24795221",0,"Train"
"NDC-SOLES","pubmed-24798517",0,"Test"
"NDC-SOLES","pubmed-24798796",0,"Test"
"NDC-SOLES","pubmed-24810321",0,"Train"
"NDC-SOLES","pubmed-24819347",0,"Train"
"NDC-SOLES","pubmed-24819961",0,"Train"
"NDC-SOLES","pubmed-24845176",0,"Train"
"NDC-SOLES","pubmed-24849330",0,"Train"
"NDC-SOLES","pubmed-24852577",0,"Train"
"NDC-SOLES","pubmed-24857653",1,"Train"
"NDC-SOLES","pubmed-24866706",0,"Test"
"NDC-SOLES","pubmed-24884696",0,"Train"
"NDC-SOLES","pubmed-24886391",0,"Test"
"NDC-SOLES","pubmed-24895580",0,"Train"
"NDC-SOLES","pubmed-24949720",0,"Train"
"NDC-SOLES","pubmed-24970834",1,"Test"
"NDC-SOLES","pubmed-24974692",0,"Train"
"NDC-SOLES","pubmed-25011527",0,"Train"
"NDC-SOLES","pubmed-25018042",0,"Train"
"NDC-SOLES","pubmed-25028260",0,"Train"
"NDC-SOLES","pubmed-25041985",0,"Train"
"NDC-SOLES","pubmed-25054635",0,"Train"
"NDC-SOLES","pubmed-25059475",0,"Test"
"NDC-SOLES","pubmed-25069822",0,"Train"
"NDC-SOLES","pubmed-25117540",0,"Test"
"NDC-SOLES","pubmed-25120202",0,"Train"
"NDC-SOLES","pubmed-25133067",0,"Train"
"NDC-SOLES","pubmed-25136295",0,"Test"
"NDC-SOLES","pubmed-25159139",0,"Train"
"NDC-SOLES","pubmed-25180573",0,"Train"
"NDC-SOLES","pubmed-25195598",0,"Train"
"NDC-SOLES","pubmed-25203062",0,"Train"
"NDC-SOLES","pubmed-25229720",0,"Train"
"NDC-SOLES","pubmed-25249466",0,"Train"
"NDC-SOLES","pubmed-25274607",0,"Train"
"NDC-SOLES","pubmed-25278250",0,"Test"
"NDC-SOLES","pubmed-25280786",0,"Train"
"NDC-SOLES","pubmed-25282336",0,"Train"
"NDC-SOLES","pubmed-25299392",1,"Train"
"NDC-SOLES","pubmed-25317690",0,"Train"
"NDC-SOLES","pubmed-25352624",0,"Train"
"NDC-SOLES","pubmed-25380697",0,"Train"
"NDC-SOLES","pubmed-25401971",0,"Test"
"NDC-SOLES","pubmed-25416276",0,"Train"
"NDC-SOLES","pubmed-25425100",0,"Train"
"NDC-SOLES","pubmed-25444158",1,"Train"
"NDC-SOLES","pubmed-25447297",0,"Train"
"NDC-SOLES","pubmed-25485098",1,"Train"
"NDC-SOLES","pubmed-25495444",0,"Test"
"NDC-SOLES","pubmed-25511699",0,"Train"
"NDC-SOLES","pubmed-25533034",0,"Train"
"NDC-SOLES","pubmed-25533347",1,"Train"
"NDC-SOLES","pubmed-25586771",0,"Train"
"NDC-SOLES","pubmed-25608112",0,"Train"
"NDC-SOLES","pubmed-25627799",0,"Train"
"NDC-SOLES","pubmed-25629734",0,"Train"
"NDC-SOLES","pubmed-25636876",0,"Train"
"NDC-SOLES","pubmed-25647637",0,"Train"
"NDC-SOLES","pubmed-25681535",0,"Test"
"NDC-SOLES","pubmed-25693964",1,"Train"
"NDC-SOLES","pubmed-25694335",0,"Train"
"NDC-SOLES","pubmed-25744401",0,"Train"
"NDC-SOLES","pubmed-25745860",0,"Test"
"NDC-SOLES","pubmed-25772164",0,"Train"
"NDC-SOLES","pubmed-25788692",0,"Train"
"NDC-SOLES","pubmed-25796567",0,"Train"
"NDC-SOLES","pubmed-25806467",0,"Test"
"NDC-SOLES","pubmed-25807484",1,"Test"
"NDC-SOLES","pubmed-25816842",1,"Train"
"NDC-SOLES","pubmed-25829446",0,"Train"
"NDC-SOLES","pubmed-25843668",0,"Train"
"NDC-SOLES","pubmed-25884016",0,"Train"
"NDC-SOLES","pubmed-25891414",0,"Train"
"NDC-SOLES","pubmed-25892183",0,"Train"
"NDC-SOLES","pubmed-25909163",0,"Train"
"NDC-SOLES","pubmed-25943585",0,"Test"
"NDC-SOLES","pubmed-25985793",0,"Test"
"NDC-SOLES","pubmed-25988861",0,"Test"
"NDC-SOLES","pubmed-26002626",0,"Train"
"NDC-SOLES","pubmed-26019015",0,"Train"
"NDC-SOLES","pubmed-26025967",0,"Train"
"NDC-SOLES","pubmed-26032619",0,"Test"
"NDC-SOLES","pubmed-26042820",0,"Train"
"NDC-SOLES","pubmed-26066718",1,"Train"
"NDC-SOLES","pubmed-26072265",0,"Train"
"NDC-SOLES","pubmed-26072958",1,"Test"
"NDC-SOLES","pubmed-26117713",1,"Test"
"NDC-SOLES","pubmed-26201245",1,"Test"
"NDC-SOLES","pubmed-26244502",0,"Test"
"NDC-SOLES","pubmed-26272820",1,"Train"
"NDC-SOLES","pubmed-26297531",0,"Train"
"NDC-SOLES","pubmed-26321151",0,"Train"
"NDC-SOLES","pubmed-26329935",0,"Train"
"NDC-SOLES","pubmed-26352929",0,"Train"
"NDC-SOLES","pubmed-26354164",0,"Train"
"NDC-SOLES","pubmed-26361857",0,"Train"
"NDC-SOLES","pubmed-26365303",0,"Train"
"NDC-SOLES","pubmed-26427907",1,"Train"
"NDC-SOLES","pubmed-26442967",0,"Test"
"NDC-SOLES","pubmed-26445953",0,"Test"
"NDC-SOLES","pubmed-26468200",0,"Test"
"NDC-SOLES","pubmed-26471361",0,"Test"
"NDC-SOLES","pubmed-26482541",0,"Test"
"NDC-SOLES","pubmed-26484695",0,"Train"
"NDC-SOLES","pubmed-26541756",0,"Train"
"NDC-SOLES","pubmed-26582750",0,"Test"
"NDC-SOLES","pubmed-26598023",0,"Train"
"NDC-SOLES","pubmed-26681532",0,"Train"
"NDC-SOLES","pubmed-26690566",0,"Train"
"NDC-SOLES","pubmed-26697878",0,"Train"
"NDC-SOLES","pubmed-26733529",1,"Train"
"NDC-SOLES","pubmed-26744324",0,"Train"
"NDC-SOLES","pubmed-26768400",0,"Train"
"NDC-SOLES","pubmed-26771440",0,"Train"
"NDC-SOLES","pubmed-26774030",0,"Train"
"NDC-SOLES","pubmed-26800876",0,"Train"
"NDC-SOLES","pubmed-26876275",0,"Train"
"NDC-SOLES","pubmed-26883214",0,"Train"
"NDC-SOLES","pubmed-26893121",0,"Train"
"NDC-SOLES","pubmed-26907807",0,"Train"
"NDC-SOLES","pubmed-26908602",1,"Train"
"NDC-SOLES","pubmed-26924933",0,"Test"
"NDC-SOLES","pubmed-26931373",0,"Train"
"NDC-SOLES","pubmed-26940972",0,"Test"
"NDC-SOLES","pubmed-26942287",1,"Train"
"NDC-SOLES","pubmed-26944438",0,"Test"
"NDC-SOLES","pubmed-26949108",0,"Train"
"NDC-SOLES","pubmed-26982567",0,"Train"
"NDC-SOLES","pubmed-26983878",0,"Train"
"NDC-SOLES","pubmed-26984280",0,"Train"
"NDC-SOLES","pubmed-27010367",0,"Test"
"NDC-SOLES","pubmed-27012990",0,"Train"
"NDC-SOLES","pubmed-27015604",0,"Test"
"NDC-SOLES","pubmed-27030752",1,"Test"
"NDC-SOLES","pubmed-27058611",0,"Train"
"NDC-SOLES","pubmed-27064279",0,"Train"
"NDC-SOLES","pubmed-27076172",0,"Train"
"NDC-SOLES","pubmed-27080240",0,"Train"
"NDC-SOLES","pubmed-27107344",0,"Train"
"NDC-SOLES","pubmed-27142139",0,"Train"
"NDC-SOLES","pubmed-27151262",0,"Train"
"NDC-SOLES","pubmed-27162482",0,"Train"
"NDC-SOLES","pubmed-27178815",0,"Train"
"NDC-SOLES","pubmed-27198666",0,"Test"
"NDC-SOLES","pubmed-27207279",0,"Train"
"NDC-SOLES","pubmed-27295498",0,"Train"
"NDC-SOLES","pubmed-27301702",0,"Train"
"NDC-SOLES","pubmed-27322458",0,"Train"
"NDC-SOLES","pubmed-27325115",1,"Train"
"NDC-SOLES","pubmed-27339730",0,"Train"
"NDC-SOLES","pubmed-27353968",0,"Test"
"NDC-SOLES","pubmed-27354901",0,"Test"
"NDC-SOLES","pubmed-27402431",0,"Train"
"NDC-SOLES","pubmed-27419661",0,"Train"
"NDC-SOLES","pubmed-27427471",0,"Train"
"NDC-SOLES","pubmed-27459725",1,"Train"
"NDC-SOLES","pubmed-27469022",0,"Train"
"NDC-SOLES","pubmed-27510895",1,"Test"
"NDC-SOLES","pubmed-27515288",0,"Test"
"NDC-SOLES","pubmed-27517478",0,"Test"
"NDC-SOLES","pubmed-27522536",0,"Train"
"NDC-SOLES","pubmed-27571575",0,"Train"
"NDC-SOLES","pubmed-27609886",0,"Train"
"NDC-SOLES","pubmed-27663687",0,"Train"
"NDC-SOLES","pubmed-27688705",0,"Train"
"NDC-SOLES","pubmed-27706422",0,"Train"
"NDC-SOLES","pubmed-27721485",0,"Test"
"NDC-SOLES","pubmed-27755961",0,"Train"
"NDC-SOLES","pubmed-27760390",0,"Train"
"NDC-SOLES","pubmed-27768878",0,"Train"
"NDC-SOLES","pubmed-27782803",0,"Train"
"NDC-SOLES","pubmed-27794094",0,"Train"
"NDC-SOLES","pubmed-27823858",1,"Test"
"NDC-SOLES","pubmed-27835684",0,"Train"
"NDC-SOLES","pubmed-27837108",0,"Train"
"NDC-SOLES","pubmed-27871891",0,"Test"
"NDC-SOLES","pubmed-27873002",0,"Train"
"NDC-SOLES","pubmed-27874262",0,"Test"
"NDC-SOLES","pubmed-27876639",0,"Train"
"NDC-SOLES","pubmed-27879032",0,"Train"
"NDC-SOLES","pubmed-27893847",0,"Train"
"NDC-SOLES","pubmed-27903752",0,"Train"
"NDC-SOLES","pubmed-27905510",0,"Train"
"NDC-SOLES","pubmed-27906019",0,"Test"
"NDC-SOLES","pubmed-27914789",0,"Train"
"NDC-SOLES","pubmed-27914975",0,"Train"
"NDC-SOLES","pubmed-27935101",0,"Test"
"NDC-SOLES","pubmed-27941795",0,"Test"
"NDC-SOLES","pubmed-27959866",0,"Test"
"NDC-SOLES","pubmed-27992429",0,"Train"
"NDC-SOLES","pubmed-28002487",0,"Train"
"NDC-SOLES","pubmed-28007902",0,"Test"
"NDC-SOLES","pubmed-28062175",0,"Train"
"NDC-SOLES","pubmed-28063931",0,"Train"
"NDC-SOLES","pubmed-28082352",0,"Train"
"NDC-SOLES","pubmed-28088493",0,"Train"
"NDC-SOLES","pubmed-28088684",0,"Train"
"NDC-SOLES","pubmed-28093554",0,"Train"
"NDC-SOLES","pubmed-28097474",0,"Train"
"NDC-SOLES","pubmed-28119500",1,"Test"
"NDC-SOLES","pubmed-28123348",0,"Train"
"NDC-SOLES","pubmed-28137877",1,"Train"
"NDC-SOLES","pubmed-28148272",0,"Train"
"NDC-SOLES","pubmed-28165066",0,"Test"
"NDC-SOLES","pubmed-28173139",1,"Train"
"NDC-SOLES","pubmed-28176624",0,"Train"
"NDC-SOLES","pubmed-28184409",1,"Train"
"NDC-SOLES","pubmed-28222512",0,"Train"
"NDC-SOLES","pubmed-28239767",0,"Train"
"NDC-SOLES","pubmed-28266561",0,"Train"
"NDC-SOLES","pubmed-28281184",0,"Train"
"NDC-SOLES","pubmed-28282235",0,"Train"
"NDC-SOLES","pubmed-28301380",0,"Train"
"NDC-SOLES","pubmed-28320269",0,"Test"
"NDC-SOLES","pubmed-28323282",1,"Train"
"NDC-SOLES","pubmed-28341640",0,"Test"
"NDC-SOLES","pubmed-28367124",0,"Train"
"NDC-SOLES","pubmed-28372633",0,"Train"
"NDC-SOLES","pubmed-28376309",0,"Train"
"NDC-SOLES","pubmed-28388948",0,"Train"
"NDC-SOLES","pubmed-28389999",0,"Test"
"NDC-SOLES","pubmed-28407783",0,"Train"
"NDC-SOLES","pubmed-28412310",0,"Test"
"NDC-SOLES","pubmed-28418888",0,"Train"
"NDC-SOLES","pubmed-28432873",0,"Train"
"NDC-SOLES","pubmed-28439461",0,"Train"
"NDC-SOLES","pubmed-28445388",0,"Train"
"NDC-SOLES","pubmed-28445732",1,"Train"
"NDC-SOLES","pubmed-28448061",0,"Train"
"NDC-SOLES","pubmed-28453222",0,"Train"
"NDC-SOLES","pubmed-28455369",0,"Train"
"NDC-SOLES","pubmed-28483592",0,"Test"
"NDC-SOLES","pubmed-28508204",0,"Train"
"NDC-SOLES","pubmed-28555070",0,"Train"
"NDC-SOLES","pubmed-28564587",0,"Train"
"NDC-SOLES","pubmed-28576733",0,"Train"
"NDC-SOLES","pubmed-28576854",0,"Train"
"NDC-SOLES","pubmed-28632203",0,"Train"
"NDC-SOLES","pubmed-28669662",0,"Train"
"NDC-SOLES","pubmed-28671246",0,"Test"
"NDC-SOLES","pubmed-28674175",1,"Test"
"NDC-SOLES","pubmed-28681918",0,"Test"
"NDC-SOLES","pubmed-28686793",0,"Train"
"NDC-SOLES","pubmed-28697972",0,"Train"
"NDC-SOLES","pubmed-28716963",0,"Train"
"NDC-SOLES","pubmed-28758209",0,"Train"
"NDC-SOLES","pubmed-28762254",0,"Test"
"NDC-SOLES","pubmed-28777058",0,"Train"
"NDC-SOLES","pubmed-28785288",0,"Train"
"NDC-SOLES","pubmed-28819903",0,"Train"
"NDC-SOLES","pubmed-28821669",0,"Train"
"NDC-SOLES","pubmed-28840054",0,"Test"
"NDC-SOLES","pubmed-28852125",0,"Test"
"NDC-SOLES","pubmed-28854222",0,"Train"
"NDC-SOLES","pubmed-28860984",0,"Train"
"NDC-SOLES","pubmed-28865486",0,"Train"
"NDC-SOLES","pubmed-28888922",0,"Test"
"NDC-SOLES","pubmed-28890778",0,"Train"
"NDC-SOLES","pubmed-28901428",0,"Train"
"NDC-SOLES","pubmed-28902710",0,"Train"
"NDC-SOLES","pubmed-28921898",0,"Train"
"NDC-SOLES","pubmed-28932379",1,"Train"
"NDC-SOLES","pubmed-28960670",0,"Train"
"NDC-SOLES","pubmed-28972046",0,"Train"
"NDC-SOLES","pubmed-28973338",0,"Test"
"NDC-SOLES","pubmed-29021759",0,"Train"
"NDC-SOLES","pubmed-29028826",0,"Test"
"NDC-SOLES","pubmed-29035307",0,"Train"
"NDC-SOLES","pubmed-29071012",0,"Train"
"NDC-SOLES","pubmed-29073181",0,"Train"
"NDC-SOLES","pubmed-29088697",1,"Train"
"NDC-SOLES","pubmed-29101799",0,"Train"
"NDC-SOLES","pubmed-29105069",0,"Train"
"NDC-SOLES","pubmed-29138107",0,"Train"
"NDC-SOLES","pubmed-29142171",0,"Train"
"NDC-SOLES","pubmed-29152770",0,"Test"
"NDC-SOLES","pubmed-29203851",0,"Train"
"NDC-SOLES","pubmed-29217155",1,"Train"
"NDC-SOLES","pubmed-29254219",0,"Test"
"NDC-SOLES","pubmed-29288796",1,"Train"
"NDC-SOLES","pubmed-29288874",0,"Train"
"NDC-SOLES","pubmed-29297264",0,"Train"
"NDC-SOLES","pubmed-29330041",0,"Train"
"NDC-SOLES","pubmed-29358017",1,"Test"
"NDC-SOLES","pubmed-29360992",0,"Train"
"NDC-SOLES","pubmed-29377906",0,"Train"
"NDC-SOLES","pubmed-29402324",0,"Train"
"NDC-SOLES","pubmed-29414524",0,"Train"
"NDC-SOLES","pubmed-29417472",0,"Train"
"NDC-SOLES","pubmed-29427595",0,"Train"
"NDC-SOLES","pubmed-29434809",0,"Train"
"NDC-SOLES","pubmed-29436695",0,"Train"
"NDC-SOLES","pubmed-29440992",0,"Train"
"NDC-SOLES","pubmed-29477655",0,"Train"
"NDC-SOLES","pubmed-29481897",1,"Train"
"NDC-SOLES","pubmed-29515791",0,"Train"
"NDC-SOLES","pubmed-29518407",0,"Train"
"NDC-SOLES","pubmed-29524569",0,"Train"
"NDC-SOLES","pubmed-29540737",0,"Train"
"NDC-SOLES","pubmed-29615404",0,"Test"
"NDC-SOLES","pubmed-29617673",0,"Test"
"NDC-SOLES","pubmed-29618778",0,"Train"
"NDC-SOLES","pubmed-29637443",0,"Train"
"NDC-SOLES","pubmed-29653294",0,"Train"
"NDC-SOLES","pubmed-29655084",0,"Train"
"NDC-SOLES","pubmed-29702408",0,"Train"
"NDC-SOLES","pubmed-29705977",0,"Train"
"NDC-SOLES","pubmed-29720452",0,"Train"
"NDC-SOLES","pubmed-29738885",1,"Train"
"NDC-SOLES","pubmed-29751999",0,"Train"
"NDC-SOLES","pubmed-29754170",0,"Train"
"NDC-SOLES","pubmed-29758348",0,"Train"
"NDC-SOLES","pubmed-29765321",0,"Train"
"NDC-SOLES","pubmed-29772390",1,"Train"
"NDC-SOLES","pubmed-29777902",0,"Train"
"NDC-SOLES","pubmed-29785050",0,"Train"
"NDC-SOLES","pubmed-29843233",0,"Train"
"NDC-SOLES","pubmed-29845318",0,"Train"
"NDC-SOLES","pubmed-29858515",0,"Test"
"NDC-SOLES","pubmed-29860390",0,"Train"
"NDC-SOLES","pubmed-29867437",0,"Train"
"NDC-SOLES","pubmed-29901068",0,"Train"
"NDC-SOLES","pubmed-29913407",0,"Test"
"NDC-SOLES","pubmed-29922996",0,"Train"
"NDC-SOLES","pubmed-29933371",1,"Train"
"NDC-SOLES","pubmed-29950161",1,"Train"
"NDC-SOLES","pubmed-29965997",0,"Train"
"NDC-SOLES","pubmed-29967385",0,"Train"
"NDC-SOLES","pubmed-29973868",0,"Train"
"NDC-SOLES","pubmed-30017425",0,"Train"
"NDC-SOLES","pubmed-30027364",0,"Train"
"NDC-SOLES","pubmed-30057682",0,"Train"
"NDC-SOLES","pubmed-30167784",0,"Train"
"NDC-SOLES","pubmed-30176550",0,"Train"
"NDC-SOLES","pubmed-30179086",0,"Train"
"NDC-SOLES","pubmed-30179701",0,"Train"
"NDC-SOLES","pubmed-30189537",0,"Train"
"NDC-SOLES","pubmed-30190413",0,"Train"
"NDC-SOLES","pubmed-30224498",0,"Test"
"NDC-SOLES","pubmed-30232930",0,"Train"
"NDC-SOLES","pubmed-30257940",0,"Test"
"NDC-SOLES","pubmed-30264294",0,"Train"
"NDC-SOLES","pubmed-30265917",0,"Train"
"NDC-SOLES","pubmed-30302388",1,"Test"
"NDC-SOLES","pubmed-30304552",0,"Train"
"NDC-SOLES","pubmed-30307084",0,"Train"
"NDC-SOLES","pubmed-30327976",0,"Train"
"NDC-SOLES","pubmed-30341733",0,"Train"
"NDC-SOLES","pubmed-30401973",0,"Train"
"NDC-SOLES","pubmed-30455992",0,"Test"
"NDC-SOLES","pubmed-30472113",1,"Train"
"NDC-SOLES","pubmed-30473350",0,"Train"
"NDC-SOLES","pubmed-30474642",0,"Train"
"NDC-SOLES","pubmed-30483389",0,"Train"
"NDC-SOLES","pubmed-30548678",0,"Train"
"NDC-SOLES","pubmed-30562963",0,"Train"
"NDC-SOLES","pubmed-30564067",0,"Train"
"NDC-SOLES","pubmed-30572093",0,"Train"
"NDC-SOLES","pubmed-30605673",0,"Train"
"NDC-SOLES","pubmed-30614506",0,"Train"
"NDC-SOLES","pubmed-30618601",0,"Train"
"NDC-SOLES","pubmed-30638773",0,"Train"
"NDC-SOLES","pubmed-30644360",0,"Test"
"NDC-SOLES","pubmed-30668980",0,"Train"
"NDC-SOLES","pubmed-30672439",0,"Train"
"NDC-SOLES","pubmed-30676691",0,"Test"
"NDC-SOLES","pubmed-30679654",0,"Train"
"NDC-SOLES","pubmed-30682205",0,"Train"
"NDC-SOLES","pubmed-30684388",0,"Train"
"NDC-SOLES","pubmed-30705620",1,"Train"
"NDC-SOLES","pubmed-30721447",0,"Train"
"NDC-SOLES","pubmed-30736902",0,"Train"
"NDC-SOLES","pubmed-30763657",0,"Train"
"NDC-SOLES","pubmed-30820157",0,"Train"
"NDC-SOLES","pubmed-30831192",1,"Train"
"NDC-SOLES","pubmed-30843029",1,"Train"
"NDC-SOLES","pubmed-30865561",0,"Train"
"NDC-SOLES","pubmed-30867411",0,"Train"
"NDC-SOLES","pubmed-30873018",0,"Train"
"NDC-SOLES","pubmed-30876754",0,"Train"
"NDC-SOLES","pubmed-30883994",0,"Train"
"NDC-SOLES","pubmed-30888578",0,"Train"
"NDC-SOLES","pubmed-30904920",0,"Train"
"NDC-SOLES","pubmed-30920436",1,"Train"
"NDC-SOLES","pubmed-30939835",0,"Train"
"NDC-SOLES","pubmed-30952062",0,"Test"
"NDC-SOLES","pubmed-30975723",0,"Train"
"NDC-SOLES","pubmed-31031006",0,"Test"
"NDC-SOLES","pubmed-31052177",1,"Train"
"NDC-SOLES","pubmed-31071338",0,"Train"
"NDC-SOLES","pubmed-31087709",0,"Test"
"NDC-SOLES","pubmed-31102767",1,"Test"
"NDC-SOLES","pubmed-31115483",0,"Train"
"NDC-SOLES","pubmed-31139073",1,"Train"
"NDC-SOLES","pubmed-31146260",0,"Train"
"NDC-SOLES","pubmed-31151986",0,"Train"
"NDC-SOLES","pubmed-31185211",0,"Test"
"NDC-SOLES","pubmed-31205552",0,"Train"
"NDC-SOLES","pubmed-31207446",0,"Train"
"NDC-SOLES","pubmed-31254843",0,"Train"
"NDC-SOLES","pubmed-31269453",0,"Train"
"NDC-SOLES","pubmed-31277035",0,"Train"
"NDC-SOLES","pubmed-31291551",0,"Train"
"NDC-SOLES","pubmed-31291598",0,"Train"
"NDC-SOLES","pubmed-31318658",0,"Train"
"NDC-SOLES","pubmed-31319723",0,"Train"
"NDC-SOLES","pubmed-31336386",0,"Train"
"NDC-SOLES","pubmed-31336728",0,"Train"
"NDC-SOLES","pubmed-31363171",0,"Train"
"NDC-SOLES","pubmed-31382178",0,"Train"
"NDC-SOLES","pubmed-31402597",0,"Train"
"NDC-SOLES","pubmed-31409036",0,"Train"
"NDC-SOLES","pubmed-31430407",0,"Train"
"NDC-SOLES","pubmed-31436790",0,"Test"
"NDC-SOLES","pubmed-31462266",0,"Train"
"NDC-SOLES","pubmed-31474552",0,"Train"
"NDC-SOLES","pubmed-31525509",0,"Test"
"NDC-SOLES","pubmed-31537644",0,"Train"
"NDC-SOLES","pubmed-31562951",0,"Test"
"NDC-SOLES","pubmed-31572127",0,"Train"
"NDC-SOLES","pubmed-31581549",0,"Train"
"NDC-SOLES","pubmed-31594465",0,"Test"
"NDC-SOLES","pubmed-31629736",0,"Train"
"NDC-SOLES","pubmed-31652960",0,"Train"
"NDC-SOLES","pubmed-31702822",0,"Train"
"NDC-SOLES","pubmed-31711567",0,"Train"
"NDC-SOLES","pubmed-31723605",0,"Train"
"NDC-SOLES","pubmed-31736268",0,"Train"
"NDC-SOLES","pubmed-31768992",0,"Test"
"NDC-SOLES","pubmed-31806371",0,"Test"
"NDC-SOLES","pubmed-31811785",0,"Train"
"NDC-SOLES","pubmed-31830624",0,"Test"
"NDC-SOLES","pubmed-31838149",1,"Test"
"NDC-SOLES","pubmed-31893618",0,"Train"
"NDC-SOLES","pubmed-31906137",0,"Train"
"NDC-SOLES","pubmed-31929812",0,"Train"
"NDC-SOLES","pubmed-31946716",0,"Train"
"NDC-SOLES","pubmed-31963584",0,"Test"
"NDC-SOLES","pubmed-31965577",0,"Train"
"NDC-SOLES","pubmed-31965581",0,"Train"
"NDC-SOLES","pubmed-31972897",1,"Train"
"NDC-SOLES","pubmed-31992971",1,"Test"
"NDC-SOLES","pubmed-31996222",0,"Train"
"NDC-SOLES","pubmed-32057808",0,"Test"
"NDC-SOLES","pubmed-32073750",0,"Train"
"NDC-SOLES","pubmed-32076626",0,"Train"
"NDC-SOLES","pubmed-32089764",0,"Train"
"NDC-SOLES","pubmed-32202359",0,"Train"
"NDC-SOLES","pubmed-32230876",0,"Train"
"NDC-SOLES","pubmed-32235506",0,"Train"
"NDC-SOLES","pubmed-32240558",0,"Train"
"NDC-SOLES","pubmed-32279045",0,"Train"
"NDC-SOLES","pubmed-32315669",0,"Train"
"NDC-SOLES","pubmed-32343869",0,"Test"
"NDC-SOLES","pubmed-32393583",1,"Train"
"NDC-SOLES","pubmed-32402894",0,"Train"
"NDC-SOLES","pubmed-32421368",0,"Train"
"NDC-SOLES","pubmed-32438848",0,"Train"
"NDC-SOLES","pubmed-32442403",0,"Train"
"NDC-SOLES","pubmed-32527982",1,"Train"
"NDC-SOLES","pubmed-32550443",1,"Train"
